Country Name,Country Code,Region,IncomeGroup,SpecialNotes,TableName,year,co2_emissions
Hungary,HUN,Europe & Central Asia,High income,OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat,Hungary,1986,7.8582779803592695
Indonesia,IDN,East Asia & Pacific,Lower middle income,BPS (Badan Pusat Statistik) and Bank's country Office ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted. Statistics Indonesia revised national accounts based on SNA2008. The base year is 2010. Price valuation is in basic prices.,Indonesia,1986,0.7229172748961898
India,IND,South Asia,Lower middle income,Central Statistics Office ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year end: March 31; reporting period for national accounts data: FY. Based on official government statistics; the new base year is 2011/12. India reports using SNA 2008.,India,1986,0.572550745535586
Ireland,IRL,Europe & Central Asia,High income,"OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat. A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 0.787564 Irish pound. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Ireland,1986,8.058782831264889
Iran,IRN,Middle East & North Africa,Upper middle income,"Central Bank of Iran, Economic Research & Policy Department ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year end: March 20; reporting period for national accounts data: FY. Based on data from the Central Bank of Iran, the new base year is 2011/12.","Iran, Islamic Rep.",1986,3.01277582919343
Iraq,IRQ,Middle East & North Africa,Upper middle income,Iraqi Authorities ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Iraq,1986,2.99639497690033
Iceland,ISL,Europe & Central Asia,High income,OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat,Iceland,1986,7.343650793650791
Israel,ISR,Middle East & North Africa,High income,OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Central Bureau of Statistics,Israel,1986,6.19355361712026
Italy,ITA,Europe & Central Asia,High income,"OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat. A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1936.27 Italian lira. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Italy,1986,6.47489764984918
Jamaica,JAM,Latin America & Caribbean,Upper middle income,Statistical Institute of Jamaica ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Jamaica,1986,1.9268782920921999
Jordan,JOR,Middle East & North Africa,Upper middle income,"Department of Statistics, Jordan and Central Bank of Jordan ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.",Jordan,1986,3.08211636170425
Japan,JPN,East Asia & Pacific,High income,"OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Ministry of Internal Affairs and Communications, Statistics Bureau; United Nations Population and Vital Statistics Report. Fiscal year end: March 31; reporting period for national accounts data: CY.",Japan,1986,7.5341136700358895
Kenya,KEN,Sub-Saharan Africa,Lower middle income,Statistics Bureau of Kenya ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year end: June 30; reporting period for national accounts data: CY.,Kenya,1986,0.20423580078460601
Cambodia,KHM,East Asia & Pacific,Lower middle income,"National Institute of Statistics, Ministry of Planning  ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.",Cambodia,1986,0.0543670442026713
Kiribati,KIR,East Asia & Pacific,Lower middle income,"IMF Article IV and Bank's country office - Under Review ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Based on IMF and World Bank Country team, GDP in current and constant prices have been revised.",Kiribati,1986,0.279846759669099
St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,Eastern Caribbean Central Bank ; Source of population estimates: United Nations World Population Prospects,St. Kitts and Nevis,1986,1.4071036285584098
Korea-Rep.,KOR,East Asia & Pacific,High income,Korean Statistical Information Service.  Central Bank of Korea: http://ecos.bok.or.kr/flex/EasySearch_e.jsp; Korean Statistical Information Service ; Source of population estimates: Korean Statistical Information Service. The new base year is 2010. GDP data are available from 1970 onward while components are revised from 2000 onward only. Historical data in constant prices are linked to preserve growth rates.,"Korea, Rep.",1986,4.42696724878253
Kuwait,KWT,Middle East & North Africa,High income,Central Statistical Bureau ; Source of population estimates: United Nations World Population Prospects. Fiscal year end: June 30; reporting period for national accounts data: CY.,Kuwait,1986,19.236668926886
Lao PDR,LAO,East Asia & Pacific,Lower middle income,Lao Statistics Bureau  ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Lao PDR,1986,0.0550913629603038
Lebanon,LBN,Middle East & North Africa,Upper middle income,Central Administration of Statistics ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Lebanon,1986,2.89822954640531
Liberia,LBR,Sub-Saharan Africa,Low income,IMF and authoriies ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. National accounts local currency data have been revised to be reported in U.S. dollars instead of Liberian dollars. Pre-2000 data will be revised further for consistency and quality purpose.,Liberia,1986,0.33142068449332895
Libya,LBY,Middle East & North Africa,Upper middle income,No official data available - Staff estimates ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Libya,1986,8.52630369417044
St. Lucia,LCA,Latin America & Caribbean,Upper middle income,Central Stastical Office ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,St. Lucia,1986,1.02638023931145
Sri Lanka,LKA,South Asia,Lower middle income,"Central Bank of Sri Lanka; Registrar General's Department, Department of Census and Statistics ; Source of population estimates: Department of Census and Statistics Sri Lanka, United Nations World Population Prospects",Sri Lanka,1986,0.22565863738172198
Luxembourg,LUX,Europe & Central Asia,High income,"OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat. A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 40.3399 Luxembourg franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Luxembourg,1986,24.4596082583377
Macao SAR-China,MAC,East Asia & Pacific,High income,"DSEC ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. On 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.","Macao SAR, China",1986,2.96408919192227
Morocco,MAR,Middle East & North Africa,Lower middle income,"Haut Commissariat au Plan, Morocco ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.",Morocco,1986,0.8200762814870699
Madagascar,MDG,Sub-Saharan Africa,Low income,"IMF, authorities and WB staff estimates ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.",Madagascar,1986,0.11016458464546401
